ranking,last_name,population,ratio,cumpercentage
33981,谷古,90,1.0254750798161437e-06,99.64007411445895
33982,鬼多見,90,1.0254750798161437e-06,99.64014653901168
33983,中者,90,1.0254750798161437e-06,99.64021896356442
33984,箱森,90,1.0254750798161437e-06,99.64029138811713
33985,宇坂,90,1.0254750798161437e-06,99.64036381266988
33986,梅木田,90,1.0254750798161437e-06,99.6404362372226
33987,卯目,90,1.0254750798161437e-06,99.64050866177533
33988,川建,90,1.0254750798161437e-06,99.64058108632805
33989,渋山,90,1.0254750798161437e-06,99.64065351088078
33990,近賀,90,1.0254750798161437e-06,99.64072593543352
33991,鴨藤,90,1.0254750798161437e-06,99.64079835998623
33992,間永,90,1.0254750798161437e-06,99.64087078453898
33993,蔭地野,90,1.0254750798161437e-06,99.64094320909169
33994,流谷,90,1.0254750798161437e-06,99.64101563364443
33995,水主川,90,1.0254750798161437e-06,99.64108805819714
33996,竹國,90,1.0254750798161437e-06,99.64116048274988
33997,長登,90,1.0254750798161437e-06,99.64123290730261
33998,山垣内,90,1.0254750798161437e-06,99.64130533185534
33999,伊矢野,90,1.0254750798161437e-06,99.64137775640806
34000,東名,90,1.0254750798161437e-06,99.64145018096079
34001,銭広,90,1.0254750798161437e-06,99.64152260551352
34002,熊之細,90,1.0254750798161437e-06,99.64159503006624
34003,長谷崎,90,1.0254750798161437e-06,99.64166745461898
34004,甲府方,90,1.0254750798161437e-06,99.64173987917171
34005,保古,90,1.0254750798161437e-06,99.64181230372444
34006,正和,90,1.0254750798161437e-06,99.64188472827716
34007,東池,90,1.0254750798161437e-06,99.64195715282989
34008,猪部,90,1.0254750798161437e-06,99.64202957738262
34009,入尾,90,1.0254750798161437e-06,99.64210200193534
34010,松ノ下,90,1.0254750798161437e-06,99.64217442648807
34011,友善,90,1.0254750798161437e-06,99.64224685104081
34012,荒森,90,1.0254750798161437e-06,99.64231927559352
34013,外戸,90,1.0254750798161437e-06,99.64239170014626
34014,源原,90,1.0254750798161437e-06,99.64246412469898
34015,洲加本,90,1.0254750798161437e-06,99.64253654925172
34016,吉田谷,90,1.0254750798161437e-06,99.64260897380444
34017,材木谷,90,1.0254750798161437e-06,99.64268139835717
34018,天辻,90,1.0254750798161437e-06,99.6427538229099
34019,萩上,90,1.0254750798161437e-06,99.64282624746262
34020,伊達崎,90,1.0254750798161437e-06,99.64289867201536
34021,畝地,90,1.0254750798161437e-06,99.64297109656808
34022,西篠,90,1.0254750798161437e-06,99.64304352112082
34023,宮門,90,1.0254750798161437e-06,99.64311594567354
34024,龝元,90,1.0254750798161437e-06,99.64318837022627
34025,前底,90,1.0254750798161437e-06,99.643260794779
34026,椎森,90,1.0254750798161437e-06,99.64333321933172
34027,兼竹,90,1.0254750798161437e-06,99.64340564388445
34028,畑堀,90,1.0254750798161437e-06,99.64347806843718
34029,堂ノ下,90,1.0254750798161437e-06,99.6435504929899
34030,横柿,90,1.0254750798161437e-06,99.64362291754264
34031,内越,90,1.0254750798161437e-06,99.64369534209536
34032,久士目,90,1.0254750798161437e-06,99.6437677666481
34033,瀬戸垣内,90,1.0254750798161437e-06,99.64384019120082
34034,常廣,90,1.0254750798161437e-06,99.64391261575355
34035,柴澤,90,1.0254750798161437e-06,99.64398504030628
34036,漆平,90,1.0254750798161437e-06,99.644057464859
34037,乗重,90,1.0254750798161437e-06,99.64412988941174
34038,斎上,90,1.0254750798161437e-06,99.64420231396446
34039,九川,90,1.0254750798161437e-06,99.6442747385172
34040,長泉,90,1.0254750798161437e-06,99.64434716306991
34041,景由,90,1.0254750798161437e-06,99.64441958762265
34042,入生田,90,1.0254750798161437e-06,99.64449201217536
34043,都能,90,1.0254750798161437e-06,99.6445644367281
34044,古前,90,1.0254750798161437e-06,99.64463686128083
34045,本仮屋,90,1.0254750798161437e-06,99.64470928583356
34046,柴嶺,90,1.0254750798161437e-06,99.64478171038628
34047,鉢蝋,90,1.0254750798161437e-06,99.64485413493901
34048,早竹,90,1.0254750798161437e-06,99.64492655949174
34049,畠村,90,1.0254750798161437e-06,99.64499898404446
34050,大灘,90,1.0254750798161437e-06,99.6450714085972
34051,江邑,90,1.0254750798161437e-06,99.64514383314993
34052,勇伊,90,1.0254750798161437e-06,99.64521625770266
34053,光尾,90,1.0254750798161437e-06,99.64528868225538
34054,亘鍋,90,1.0254750798161437e-06,99.64536110680811
34055,高忠,90,1.0254750798161437e-06,99.64543353136084
34056,本司,90,1.0254750798161437e-06,99.64550595591356
34057,竹ケ鼻,90,1.0254750798161437e-06,99.64557838046629
34058,徳峰,90,1.0254750798161437e-06,99.64565080501903
34059,十三,90,1.0254750798161437e-06,99.64572322957174
34060,鰐口,90,1.0254750798161437e-06,99.64579565412448
34061,守倉,90,1.0254750798161437e-06,99.6458680786772
34062,田原口,90,1.0254750798161437e-06,99.64594050322994
34063,サトウ,90,1.0254750798161437e-06,99.64601292778266
34064,片松,90,1.0254750798161437e-06,99.64608535233539
34065,岩指,90,1.0254750798161437e-06,99.64615777688812
34066,仲眞,90,1.0254750798161437e-06,99.64623020144084
34067,石名田,90,1.0254750798161437e-06,99.64630262599357
34068,長明,90,1.0254750798161437e-06,99.6463750505463
34069,鍬農,90,1.0254750798161437e-06,99.64644747509904
34070,垣永,90,1.0254750798161437e-06,99.64651989965175
34071,仁木島,90,1.0254750798161437e-06,99.64659232420449
34072,緒続,90,1.0254750798161437e-06,99.64666474875722
34073,磐上,90,1.0254750798161437e-06,99.64673717330994
34074,高野須,90,1.0254750798161437e-06,99.64680959786267
34075,反頭,90,1.0254750798161437e-06,99.6468820224154
34076,伝福,90,1.0254750798161437e-06,99.64695444696812
34077,堤竹,90,1.0254750798161437e-06,99.64702687152086
34078,飯石,90,1.0254750798161437e-06,99.64709929607358
34079,石流,90,1.0254750798161437e-06,99.64717172062632
34080,孝久,90,1.0254750798161437e-06,99.64724414517903
34081,砂河,90,1.0254750798161437e-06,99.64731656973177
34082,杁本,90,1.0254750798161437e-06,99.6473889942845
34083,小金渕,90,1.0254750798161437e-06,99.64746141883722
34084,上之段,90,1.0254750798161437e-06,99.64753384338995
34085,出西,90,1.0254750798161437e-06,99.64760626794268
34086,壷山,90,1.0254750798161437e-06,99.64767869249542
34087,味水,90,1.0254750798161437e-06,99.64775111704813
34088,徳美,90,1.0254750798161437e-06,99.64782354160087
34089,能登山,90,1.0254750798161437e-06,99.64789596615358
34090,濵島,90,1.0254750798161437e-06,99.64796839070632
34091,魚留,90,1.0254750798161437e-06,99.64804081525905
34092,菅谷内,90,1.0254750798161437e-06,99.64811323981178
34093,菊住,90,1.0254750798161437e-06,99.6481856643645
34094,竹樋,90,1.0254750798161437e-06,99.64825808891723
34095,葛篭貫,90,1.0254750798161437e-06,99.64833051346996
34096,塚園,90,1.0254750798161437e-06,99.64840293802268
34097,定末,90,1.0254750798161437e-06,99.64847536257541
34098,詰坂,90,1.0254750798161437e-06,99.64854778712815
34099,石福,90,1.0254750798161437e-06,99.64862021168088
34100,崎長,90,1.0254750798161437e-06,99.6486926362336
34101,瀬谷崎,90,1.0254750798161437e-06,99.64876506078633
34102,嶋佐,90,1.0254750798161437e-06,99.64883748533906
34103,澤水,90,1.0254750798161437e-06,99.64890990989178
34104,小古呂,90,1.0254750798161437e-06,99.64898233444451
34105,仲治,90,1.0254750798161437e-06,99.64905475899725
34106,久下本,90,1.0254750798161437e-06,99.64912718354996
34107,福所,90,1.0254750798161437e-06,99.6491996081027
34108,大輝,90,1.0254750798161437e-06,99.64927203265542
34109,西湖,90,1.0254750798161437e-06,99.64934445720816
34110,江住,90,1.0254750798161437e-06,99.64941688176087
34111,古主,90,1.0254750798161437e-06,99.64948930631361
34112,西並,90,1.0254750798161437e-06,99.64956173086634
34113,吹屋,90,1.0254750798161437e-06,99.64963415541906
34114,榧,90,1.0254750798161437e-06,99.64970657997179
34115,佐事,90,1.0254750798161437e-06,99.64977900452452
34116,斉所,90,1.0254750798161437e-06,99.64985142907724
34117,首長,90,1.0254750798161437e-06,99.64992385362997
34118,井代,90,1.0254750798161437e-06,99.64999627818271
34119,西神,90,1.0254750798161437e-06,99.65006870273544
34120,上藪,90,1.0254750798161437e-06,99.65014112728817
34121,穂村,90,1.0254750798161437e-06,99.65021355184089
34122,尾国,90,1.0254750798161437e-06,99.65028597639362
34123,奥保,90,1.0254750798161437e-06,99.65035840094635
34124,氏岡,90,1.0254750798161437e-06,99.65043082549907
34125,日之内,90,1.0254750798161437e-06,99.6505032500518
34126,布袋屋,90,1.0254750798161437e-06,99.65057567460454
34127,周川,90,1.0254750798161437e-06,99.65064809915725
34128,枌谷,90,1.0254750798161437e-06,99.65072052370999
34129,岩穴,90,1.0254750798161437e-06,99.6507929482627
34130,磐下,90,1.0254750798161437e-06,99.65086537281545
34131,石泉,90,1.0254750798161437e-06,99.65093779736817
34132,尼岡,90,1.0254750798161437e-06,99.6510102219209
34133,新堰,90,1.0254750798161437e-06,99.65108264647363
34134,金春,90,1.0254750798161437e-06,99.65115507102635
34135,落司,90,1.0254750798161437e-06,99.65122749557909
34136,佐師,90,1.0254750798161437e-06,99.6512999201318
34137,石名,90,1.0254750798161437e-06,99.65137234468455
34138,池木,90,1.0254750798161437e-06,99.65144476923727
34139,有金,90,1.0254750798161437e-06,99.65151719379
34140,側瀬,90,1.0254750798161437e-06,99.65158961834273
34141,久塚,90,1.0254750798161437e-06,99.65166204289545
34142,栃崎,90,1.0254750798161437e-06,99.65173446744818
34143,日埜,90,1.0254750798161437e-06,99.6518068920009
34144,下堂前,90,1.0254750798161437e-06,99.65187931655363
34145,奴久妻,90,1.0254750798161437e-06,99.65195174110637
34146,金鹿,90,1.0254750798161437e-06,99.65202416565909
34147,種子野,90,1.0254750798161437e-06,99.65209659021183
34148,橋掛,90,1.0254750798161437e-06,99.65216901476455
34149,小中谷,90,1.0254750798161437e-06,99.65224143931728
34150,宮野鼻,90,1.0254750798161437e-06,99.65231386387
34151,荻下,90,1.0254750798161437e-06,99.65238628842273
34152,茂櫛,90,1.0254750798161437e-06,99.65245871297547
34153,今下,90,1.0254750798161437e-06,99.65253113752819
34154,見当,90,1.0254750798161437e-06,99.65260356208093
34155,小熊坂,90,1.0254750798161437e-06,99.65267598663364
34156,矢伏,90,1.0254750798161437e-06,99.65274841118638
34157,宮慶,90,1.0254750798161437e-06,99.65282083573909
34158,大厩,90,1.0254750798161437e-06,99.65289326029183
34159,法華,90,1.0254750798161437e-06,99.65296568484456
34160,勇村,90,1.0254750798161437e-06,99.65303810939729
34161,曲師,90,1.0254750798161437e-06,99.65311053395001
34162,豊藤,90,1.0254750798161437e-06,99.65318295850274
34163,新渕,90,1.0254750798161437e-06,99.65325538305547
34164,室江,90,1.0254750798161437e-06,99.65332780760819
34165,原野谷,90,1.0254750798161437e-06,99.65340023216093
34166,久羽,90,1.0254750798161437e-06,99.65347265671366
34167,松掛,90,1.0254750798161437e-06,99.65354508126639
34168,常念,90,1.0254750798161437e-06,99.65361750581911
34169,石宮,90,1.0254750798161437e-06,99.65368993037184
34170,面手,90,1.0254750798161437e-06,99.65376235492457
34171,桧室,90,1.0254750798161437e-06,99.6538347794773
34172,外室,90,1.0254750798161437e-06,99.65390720403002
34173,是方,90,1.0254750798161437e-06,99.65397962858276
34174,牛ノ濱,90,1.0254750798161437e-06,99.65405205313547
34175,猪野木,90,1.0254750798161437e-06,99.65412447768821
34176,沢舘,90,1.0254750798161437e-06,99.65419690224093
34177,笹賀,90,1.0254750798161437e-06,99.65426932679367
34178,山間,90,1.0254750798161437e-06,99.6543417513464
34179,山銅,90,1.0254750798161437e-06,99.65441417589912
34180,後垣,90,1.0254750798161437e-06,99.65448660045185
34181,中時,90,1.0254750798161437e-06,99.65455902500457
34182,粕山,90,1.0254750798161437e-06,99.65463144955731
34183,頼野,90,1.0254750798161437e-06,99.65470387411003
34184,上,90,1.0254750798161437e-06,99.65477629866277
34185,垣平,90,1.0254750798161437e-06,99.6548487232155
34186,添木,90,1.0254750798161437e-06,99.65492114776822
34187,桐花,90,1.0254750798161437e-06,99.65499357232095
34188,益弘,90,1.0254750798161437e-06,99.65506599687367
34189,鷹本,90,1.0254750798161437e-06,99.6551384214264
34190,尾濱,90,1.0254750798161437e-06,99.65521084597913
34191,扇塚,90,1.0254750798161437e-06,99.65528327053185
34192,地浜,90,1.0254750798161437e-06,99.6553556950846
34193,五十嶋,90,1.0254750798161437e-06,99.6554281196373
34194,切島,90,1.0254750798161437e-06,99.65550054419005
34195,江縁,90,1.0254750798161437e-06,99.65557296874277
34196,保下,90,1.0254750798161437e-06,99.6556453932955
34197,松羅,90,1.0254750798161437e-06,99.65571781784823
34198,喜瀬川,90,1.0254750798161437e-06,99.65579024240095
34199,講殿,90,1.0254750798161437e-06,99.65586266695368
34200,浜桐,90,1.0254750798161437e-06,99.65593509150641
34201,戸根木,90,1.0254750798161437e-06,99.65600751605915
34202,勝二,90,1.0254750798161437e-06,99.65607994061186
34203,大楢,90,1.0254750798161437e-06,99.6561523651646
34204,八津尾,90,1.0254750798161437e-06,99.65622478971731
34205,千成,90,1.0254750798161437e-06,99.65629721427005
34206,桧枝,90,1.0254750798161437e-06,99.65636963882278
34207,丸藻,90,1.0254750798161437e-06,99.65644206337551
34208,荒口,90,1.0254750798161437e-06,99.65651448792823
34209,板摺,90,1.0254750798161437e-06,99.65658691248096
34210,多々井,90,1.0254750798161437e-06,99.65665933703369
34211,弘嶋,90,1.0254750798161437e-06,99.65673176158641
34212,吐山,90,1.0254750798161437e-06,99.65680418613914
34213,真賀里,90,1.0254750798161437e-06,99.65687661069188
34214,東町,90,1.0254750798161437e-06,99.65694903524461
34215,富宮,90,1.0254750798161437e-06,99.65702145979733
34216,一貫田,90,1.0254750798161437e-06,99.65709388435006
34217,大持,90,1.0254750798161437e-06,99.65716630890279
34218,小戸田,90,1.0254750798161437e-06,99.65723873345551
34219,服平,90,1.0254750798161437e-06,99.65731115800824
34220,須森,90,1.0254750798161437e-06,99.65738358256098
34221,武枝,90,1.0254750798161437e-06,99.6574560071137
34222,円明,90,1.0254750798161437e-06,99.65752843166644
34223,金集,90,1.0254750798161437e-06,99.65760085621915
34224,華園,90,1.0254750798161437e-06,99.65767328077189
34225,連下,90,1.0254750798161437e-06,99.6577457053246
34226,寺延,90,1.0254750798161437e-06,99.65781812987734
34227,竹雅,90,1.0254750798161437e-06,99.65789055443007
34228,乾谷,90,1.0254750798161437e-06,99.6579629789828
34229,住尾,90,1.0254750798161437e-06,99.65803540353552
34230,薮林,90,1.0254750798161437e-06,99.65810782808825
34231,波並,90,1.0254750798161437e-06,99.65818025264099
34232,上羅,90,1.0254750798161437e-06,99.65825267719372
34233,茶林,90,1.0254750798161437e-06,99.65832510174644
34234,笹屋,90,1.0254750798161437e-06,99.65839752629917
34235,伊達木,90,1.0254750798161437e-06,99.6584699508519
34236,内生,90,1.0254750798161437e-06,99.65854237540462
34237,片股,90,1.0254750798161437e-06,99.65861479995735
34238,潟口,90,1.0254750798161437e-06,99.65868722451007
34239,中堅,90,1.0254750798161437e-06,99.65875964906282
34240,六馬,90,1.0254750798161437e-06,99.65883207361553
34241,補陀,90,1.0254750798161437e-06,99.65890449816827
34242,宇留田,90,1.0254750798161437e-06,99.65897692272098
34243,美登,90,1.0254750798161437e-06,99.65904934727372
34244,鑑田,90,1.0254750798161437e-06,99.65912177182645
34245,深戸,90,1.0254750798161437e-06,99.65919419637918
34246,植里,90,1.0254750798161437e-06,99.6592666209319
34247,寿時,90,1.0254750798161437e-06,99.65933904548463
34248,上盛,90,1.0254750798161437e-06,99.65941147003736
34249,攪上,90,1.0254750798161437e-06,99.65948389459008
34250,信根,90,1.0254750798161437e-06,99.65955631914282
34251,伊賀井,90,1.0254750798161437e-06,99.65962874369554
34252,伊理,90,1.0254750798161437e-06,99.65970116824828
34253,大先,90,1.0254750798161437e-06,99.659773592801
34254,坂垣内,90,1.0254750798161437e-06,99.65984601735373
34255,鴈金,90,1.0254750798161437e-06,99.65991844190646
34256,越森,90,1.0254750798161437e-06,99.65999086645918
34257,上三垣,90,1.0254750798161437e-06,99.66006329101191
34258,小路谷,90,1.0254750798161437e-06,99.66013571556464
34259,今丸,90,1.0254750798161437e-06,99.66020814011736
34260,徳楽,90,1.0254750798161437e-06,99.6602805646701
34261,井余田,90,1.0254750798161437e-06,99.66035298922282
34262,扇沢,90,1.0254750798161437e-06,99.66042541377556
34263,下庄,90,1.0254750798161437e-06,99.66049783832828
34264,池之,90,1.0254750798161437e-06,99.66057026288101
34265,津枝,90,1.0254750798161437e-06,99.66064268743374
34266,實本,90,1.0254750798161437e-06,99.66071511198646
34267,都間,90,1.0254750798161437e-06,99.6607875365392
34268,大野原,90,1.0254750798161437e-06,99.66085996109192
34269,行縄,90,1.0254750798161437e-06,99.66093238564466
34270,宝賀,90,1.0254750798161437e-06,99.66100481019737
34271,仲泉,90,1.0254750798161437e-06,99.66107723475011
34272,川野名,90,1.0254750798161437e-06,99.66114965930282
34273,入鹿山,90,1.0254750798161437e-06,99.66122208385556
34274,鷲原,90,1.0254750798161437e-06,99.66129450840829
34275,橋和田,90,1.0254750798161437e-06,99.66136693296102
34276,坂堂,90,1.0254750798161437e-06,99.66143935751374
34277,尾泉,90,1.0254750798161437e-06,99.66151178206647
34278,軒村,90,1.0254750798161437e-06,99.6615842066192
34279,下渡,90,1.0254750798161437e-06,99.66165663117192
34280,務川,90,1.0254750798161437e-06,99.66172905572466
34281,齊間,90,1.0254750798161437e-06,99.66180148027739
34282,品末,90,1.0254750798161437e-06,99.66187390483012
34283,浜嵜,90,1.0254750798161437e-06,99.66194632938284
34284,喜多條,90,1.0254750798161437e-06,99.66201875393557
34285,萩迫,90,1.0254750798161437e-06,99.6620911784883
34286,梛川,90,1.0254750798161437e-06,99.66216360304104
